,date_received,complaint_id,rand_client,phonefinal,vru_line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time,event_timestamp
511,2015-12-14,CR1695189,4929.0,535-005-3114,AA0102,35168.0,1.0,PS,AGENT,MORIAH,13:04:37,13:09:47,00:05:10,2022-05-06 09:25:47.489688
512,2015-12-11,CR1693501,5253.0,978-411-8811,AA0103,35169.0,1.0,PS,AGENT,TOVA,10:10:32,10:10:41,00:00:09,2022-05-04 17:18:27.489688
513,2015-12-10,CR1691760,2590.0,337-346-6323,AA0106,35170.0,0.0,NW,AGENT,BASCH,13:32:26,13:49:54,00:17:28,2022-05-01 03:02:40.489688
514,2015-12-09,CR1689921,160.0,708-775-5257,AA0115,35171.0,2.0,NW,AGENT,AVNI,13:25:36,13:26:50,00:01:14,2022-05-06 04:58:53.489688
515,2015-12-08,CR1687003,2980.0,139-555-3887,AA0203,35173.0,0.0,PS,AGENT,YIFAT,12:23:44,12:38:01,00:14:17,2022-05-09 13:45:28.489688
516,2015-12-08,CR1687846,1824.0,978-715-8876,AA0113,35175.0,0.0,NW,AGENT,IDIT,10:49:29,10:55:18,00:05:49,2022-05-07 21:42:33.489688
517,2015-12-07,CR1685073,12738.0,221-308-3268,AA0214,35176.0,0.0,NW,AGENT,MIKI,12:55:12,13:11:40,00:16:28,2022-05-10 00:53:01.489688
518,2015-12-07,CR1685410,2900.0,117-688-7009,AA0108,35177.0,0.0,TT,AGENT,PINHAS,16:21:18,16:22:39,00:01:21,2022-04-30 12:44:40.489688
519,2015-12-07,CR1686560,3252.0,256-150-2133,AA0213,35180.0,0.0,PS,AGENT,NAAMA,14:22:23,14:31:34,00:09:11,2022-05-06 00:15:19.489688
520,2015-12-07,CR1685894,2637.0,561-204-2011,AA0115,35181.0,0.0,NW,AGENT,YIFAT,10:43:34,10:53:00,00:09:26,2022-05-10 17:55:00.489688
521,2015-12-04,CR1683408,1831.0,413-657-3854,AA0206,35182.0,0.0,PS,AGENT,BASCH,16:04:55,16:22:59,00:18:04,2022-05-10 14:54:35.489688
522,2015-12-03,CR1682281,724.0,617-019-9325,AA0111,35183.0,0.0,TT,AGENT,STEREN,12:38:16,12:56:39,00:18:23,2022-05-10 08:36:38.489688
523,2015-12-02,CR1680162,1469.0,787-256-7058,AA0201,35184.0,0.0,PS,AGENT,IDIT,09:18:50,09:34:52,00:16:02,2022-05-08 14:44:55.489688
524,2015-12-02,CR1679785,2291.0,394-787-2286,AA0109,35186.0,0.0,PS,AGENT,ANAT,14:20:19,14:30:03,00:09:44,2022-05-07 08:29:46.489688
525,2015-12-02,CR1681090,4329.0,998-054-4150,AA0210,35188.0,0.0,NW,AGENT,BASCH,09:05:44,09:23:02,00:17:18,2022-05-10 12:16:32.489688
526,2015-12-02,CR1680376,163.0,190-702-8786,AA0115,35189.0,2.0,PS,AGENT,MORIAH,16:23:25,16:34:44,00:11:19,2022-05-07 14:42:14.489688
527,2015-12-01,CR1678273,1375.0,978-210-7696,AA0101,35190.0,0.0,PS,AGENT,BENSION,10:51:31,11:01:07,00:09:36,2022-05-10 15:15:48.489688
528,2015-12-01,CR1677443,3590.0,586-323-8014,AA0209,35191.0,2.0,PS,AGENT,SHARON,15:49:49,16:08:29,00:18:40,2022-05-01 14:18:21.489688
529,2015-12-01,CR1677987,3178.0,149-790-2738,AA0109,35192.0,2.0,NE,AGENT,SHARON,13:03:58,13:18:58,00:15:00,2022-05-10 22:52:00.489688
530,2015-12-01,CR1678013,4025.0,342-872-6638,AA0213,35193.0,0.0,PS,AGENT,IDIT,12:38:16,12:40:28,00:02:12,2022-05-04 23:30:37.489688
531,2015-11-30,CR1675522,1885.0,658-795-2335,AA0215,35194.0,0.0,NW,AGENT,STEREN,16:46:27,17:00:53,00:14:26,2022-05-03 08:06:15.489688
532,2015-11-30,CR1676467,934.0,880-639-6482,AA0111,35195.0,1.0,TT,AGENT,MIKI,09:55:12,09:58:46,00:03:34,2022-05-02 06:20:51.489688
533,2015-11-28,CR1674294,1174.0,848-352-5548,AA0215,35196.0,1.0,PS,AGENT,AVNI,10:08:09,10:09:05,00:00:56,2022-05-06 04:56:33.489688
534,2015-11-27,CR1673770,3980.0,212-681-7827,AA0109,35197.0,0.0,NW,AGENT,MORIAH,14:41:39,14:59:18,00:17:39,2022-05-10 16:41:27.489688
535,2015-11-25,CR1672203,2203.0,107-675-0031,AA0104,35199.0,0.0,NW,AGENT,AVNI,09:00:48,09:03:11,00:02:23,2022-05-02 01:10:21.489688
536,2015-11-25,CR1672204,3530.0,609-391-1588,AA0115,35200.0,0.0,PS,AGENT,ANAT,14:43:13,15:03:38,00:20:25,2022-05-01 15:43:34.489688
537,2015-11-23,CR1667372,873.0,781-894-1475,AA0109,35201.0,0.0,NW,AGENT,BASCH,13:59:13,14:19:35,00:20:22,2022-04-30 02:49:49.489688
538,2015-11-20,CR1665925,3815.0,672-981-4088,AA0105,35202.0,1.0,PS,AGENT,GILI,10:13:35,10:25:13,00:11:38,2022-05-05 08:26:45.489688
539,2015-11-19,CR1664037,2947.0,726-986-0903,AA0204,35204.0,0.0,NW,AGENT,BENSION,12:31:55,12:39:45,00:07:50,2022-05-09 18:07:18.489688
540,2015-11-19,CR1663434,1275.0,212-977-4972,AA0115,35205.0,1.0,PE,AGENT,YITZ,09:28:27,09:39:20,00:10:53,2022-05-08 09:48:34.489688
541,2015-11-18,CR1661077,155.0,717-989-7187,AA0205,35207.0,0.0,PS,AGENT,TOVA,15:29:29,15:48:14,00:18:45,2022-05-10 04:49:12.489688
542,2015-11-18,CR1662194,4655.0,608-853-8795,AA0203,35208.0,0.0,NE,AGENT,ELI,15:24:38,15:35:29,00:10:51,2022-05-02 16:42:44.489688
543,2015-11-17,CR1659903,2571.0,640-195-3963,AA0110,35209.0,0.0,PS,AGENT,GILI,16:05:38,16:18:02,00:12:24,2022-05-03 20:37:20.489688
544,2015-11-17,CR1659881,12599.0,924-584-8267,AA0202,35210.0,0.0,NW,AGENT,SHARON,10:40:54,10:59:36,00:18:42,2022-05-02 07:14:52.489688
545,2015-11-17,CR1660043,5254.0,985-308-4738,AA0110,35211.0,0.0,PS,AGENT,MORIAH,10:43:23,10:56:14,00:12:51,2022-05-04 22:04:01.489688
546,2015-11-17,CR1659490,1979.0,413-656-4315,AA0204,35212.0,1.0,PS,AGENT,YITZ,16:37:27,16:55:19,00:17:52,2022-04-30 00:27:13.489688
547,2015-11-17,CR1660469,1909.0,388-035-7021,AA0202,35213.0,0.0,PS,AGENT,SHLOMO,15:15:00,15:15:46,00:00:46,2022-05-05 08:11:19.489688
548,2015-11-16,CR1659937,4141.0,617-205-9803,AA0105,35214.0,2.0,PS,AGENT,STEREN,11:07:28,11:07:30,00:00:02,2022-05-10 06:26:24.489688
549,2015-11-16,CR1657655,123.0,907-536-0022,AA0115,35215.0,0.0,PS,AGENT,BENSION,11:31:54,11:49:25,00:17:31,2022-05-05 02:12:10.489688
550,2015-11-16,CR1657410,169.0,441-222-0909,AA0214,35216.0,0.0,NW,AGENT,YIFAT,13:12:29,13:25:45,00:13:16,2022-05-02 14:46:35.489688
551,2015-11-13,CR1653597,774.0,478-015-9888,AA0201,35217.0,0.0,NW,AGENT,AVNI,12:07:43,12:14:09,00:06:26,2022-05-01 15:34:53.489688
552,2015-11-13,CR1654790,2362.0,617-876-1247,AA0101,35218.0,0.0,PS,AGENT,TOVA,15:10:28,15:13:23,00:02:55,2022-05-03 16:31:11.489688
553,2015-11-10,CR1649584,472.0,395-986-3749,AA0111,35220.0,1.0,TT,AGENT,YIFAT,12:04:12,12:07:08,00:02:56,2022-05-02 14:23:16.489688
554,2015-11-09,CR1646504,3803.0,212-663-1882,AA0106,35221.0,0.0,PS,AGENT,ANAT,10:03:42,10:06:05,00:02:23,2022-05-05 06:19:50.489688
555,2015-11-09,CR1647391,4690.0,343-222-6248,AA0101,35223.0,0.0,PS,AGENT,BENSION,09:33:03,09:51:39,00:18:36,2022-04-30 17:15:42.489688
556,2015-11-06,CR1643543,3510.0,952-764-8672,AA0204,35224.0,0.0,PS,AGENT,NO_SERVER,13:15:27,13:29:09,00:13:42,2022-05-08 20:29:47.489688
557,2015-11-05,CR1641594,6039.0,212-418-1613,AA0201,35225.0,2.0,PS,AGENT,TOVA,12:52:35,13:09:54,00:17:19,2022-05-06 08:00:43.489688
558,2015-11-04,CR1639078,4222.0,781-768-0826,AA0109,35226.0,2.0,PS,AGENT,TOVA,09:25:07,09:36:50,00:11:43,2022-05-05 19:40:25.489688
559,2015-11-04,CR1640757,12221.0,781-901-0257,AA0103,35227.0,0.0,NW,AGENT,AVNI,15:22:42,15:39:14,00:16:32,2022-05-04 17:03:49.489688
560,2015-11-03,CR1638396,1760.0,315-133-2228,AA0104,35231.0,2.0,PS,AGENT,TOVA,15:32:41,15:52:25,00:19:44,2022-04-30 21:09:03.489688
561,2015-11-02,CR1635576,6342.0,651-907-6500,AA0115,35233.0,2.0,PS,AGENT,MICHAL,14:16:24,14:28:37,00:12:13,2022-05-01 01:34:14.489688
562,2015-11-02,CR1635615,859.0,212-611-9119,AA0210,35234.0,2.0,PS,AGENT,ZOHARI,16:22:49,16:40:52,00:18:03,2022-05-07 13:09:45.489688
563,2015-11-02,CR1636310,2623.0,961-346-1802,AA0202,35235.0,2.0,PS,AGENT,STEREN,13:59:21,14:06:51,00:07:30,2022-05-07 08:29:14.489688
564,2015-10-29,CR1631157,1522.0,320-556-8935,AA0214,35236.0,0.0,PS,AGENT,IDIT,14:50:58,15:04:15,00:13:17,2022-05-10 15:19:46.489688
565,2015-10-28,CR1629794,559.0,623-188-8766,AA0214,35238.0,0.0,PS,AGENT,SHARON,14:35:03,14:49:04,00:14:01,2022-05-10 12:41:58.489688
566,2015-10-27,CR1626065,3329.0,483-649-2485,AA0104,35239.0,0.0,NW,AGENT,IDIT,10:00:32,10:16:40,00:16:08,2022-05-07 05:55:32.489688
567,2015-10-27,CR1627329,3146.0,212-350-4005,AA0106,35240.0,2.0,PS,AGENT,MORIAH,13:31:02,13:48:45,00:17:43,2022-05-08 13:06:56.489688
568,2015-10-27,CR1625857,5164.0,617-850-7472,AA0205,35241.0,2.0,PS,AGENT,SHARON,12:49:51,13:04:17,00:14:26,2022-05-07 22:54:53.489688
569,2015-10-26,CR1624041,3655.0,617-742-8357,AA0204,35242.0,0.0,NE,AGENT,AVIDAN,10:19:59,10:29:21,00:09:22,2022-05-09 07:45:55.489688
570,2015-10-26,CR1624892,2642.0,423-959-7705,AA0101,35243.0,0.0,NW,AGENT,BENSION,09:26:34,09:41:34,00:15:00,2022-05-10 10:44:25.489688
571,2015-10-23,CR1621272,6001.0,781-783-8545,AA0209,35245.0,0.0,NW,AGENT,YIFAT,11:04:42,11:10:12,00:05:30,2022-05-01 08:42:54.489688
572,2015-10-22,CR1619938,298.0,617-222-8348,AA0106,35247.0,2.0,PS,AGENT,YIFAT,09:06:07,09:13:42,00:07:35,2022-05-05 07:20:49.489688
573,2015-10-22,CR1620269,1013.0,703-040-3412,AA0104,35248.0,2.0,PS,AGENT,DORIT,14:26:30,14:27:04,00:00:34,2022-05-03 08:22:40.489688
574,2015-10-21,CR1617821,1849.0,508-560-1374,AA0110,35250.0,2.0,PS,AGENT,GILI,12:19:54,12:36:34,00:16:40,2022-05-02 08:43:03.489688
575,2015-10-19,CR1612994,5046.0,212-975-7785,AA0204,35251.0,0.0,PS,AGENT,NO_SERVER,13:01:18,13:09:00,00:07:42,2022-05-03 18:51:39.489688
576,2015-10-19,CR1613142,6114.0,712-161-2640,AA0104,35252.0,0.0,NE,AGENT,ELI,09:01:48,09:08:46,00:06:58,2022-05-09 21:03:07.489688
577,2015-10-16,CR1610051,3735.0,931-051-0139,AA0115,35254.0,1.0,PS,AGENT,AVNI,11:09:48,11:12:33,00:02:45,2022-05-09 07:45:30.489688
578,2015-10-16,CR1610600,2315.0,966-555-5193,AA0105,35255.0,0.0,PS,AGENT,NAAMA,15:45:22,15:52:17,00:06:55,2022-05-09 22:16:04.489688
579,2015-10-16,CR1611334,2761.0,212-327-1969,AA0101,35256.0,2.0,PS,AGENT,SHARON,09:18:27,09:29:17,00:10:50,2022-05-08 06:27:49.489688
580,2015-10-14,CR1606089,3241.0,374-578-0855,AA0103,35257.0,2.0,PS,AGENT,AVIDAN,10:42:08,10:52:15,00:10:07,2022-05-09 23:35:54.489688
581,2015-10-14,CR1606218,4383.0,162-575-3696,AA0115,35258.0,0.0,PS,AGENT,BENSION,14:34:14,14:47:24,00:13:10,2022-05-02 06:23:37.489688
582,2015-10-14,CR1605476,993.0,305-867-9852,AA0204,35259.0,0.0,PS,AGENT,BENSION,11:45:34,11:48:25,00:02:51,2022-05-07 09:51:58.489688
583,2015-10-14,CR1606177,686.0,851-540-0485,AA0209,35260.0,2.0,PS,AGENT,ZOHARI,12:44:47,12:58:23,00:13:36,2022-05-03 20:22:22.489688
584,2015-10-13,CR1604777,3793.0,111-828-4630,AA0104,35261.0,0.0,NW,AGENT,YIFAT,09:50:21,10:06:38,00:16:17,2022-05-07 09:51:21.489688
585,2015-10-13,CR1603993,3120.0,585-648-5675,AA0203,35262.0,0.0,PS,AGENT,TOVA,13:41:17,13:56:55,00:15:38,2022-05-09 15:27:31.489688
586,2015-10-13,CR1604622,3015.0,930-562-0448,AA0103,35263.0,2.0,PS,AGENT,AVIDAN,14:19:41,14:24:28,00:04:47,2022-05-01 04:52:02.489688
587,2015-10-08,CR1598361,4320.0,767-404-9454,AA0109,35265.0,0.0,PS,AGENT,IDIT,14:38:19,14:42:24,00:04:05,2022-05-09 23:12:05.489688
588,2015-10-08,CR1599074,4352.0,414-332-5452,AA0214,35266.0,1.0,PS,AGENT,STEREN,16:21:35,16:22:27,00:00:52,2022-05-08 05:07:46.489688
589,2015-10-07,CR1597859,5107.0,716-212-2426,AA0110,35267.0,0.0,NW,AGENT,YIFAT,10:31:44,10:46:42,00:14:58,2022-05-07 00:44:34.489688
590,2015-10-06,CR1594577,4659.0,567-383-9205,AA0215,35270.0,2.0,PS,AGENT,YITZ,10:59:13,11:07:07,00:07:54,2022-05-02 12:04:28.489688
591,2015-10-05,CR1592361,6039.0,212-418-1613,AA0105,35271.0,1.0,PS,AGENT,IDIT,10:00:28,10:08:15,00:07:47,2022-05-04 08:29:44.489688
592,2015-10-05,CR1592376,1877.0,206-175-2272,AA0201,35272.0,2.0,NE,AGENT,NAAMA,14:13:48,14:21:20,00:07:32,2022-05-08 01:55:46.489688
593,2015-10-02,CR1590033,2457.0,806-657-6811,AA0201,35274.0,2.0,NE,AGENT,SHARON,16:31:53,16:47:59,00:16:06,2022-05-01 14:28:06.489688
594,2015-10-02,CR1591112,7327.0,175-084-6578,AA0214,35275.0,0.0,PS,AGENT,BENSION,12:46:24,13:00:27,00:14:03,2022-05-06 15:03:49.489688
595,2015-10-01,CR1589158,3712.0,617-603-8988,AA0101,35277.0,0.0,PS,AGENT,NO_SERVER,13:59:04,14:12:53,00:13:49,2022-05-04 08:14:04.489688
596,2015-09-30,CR1587268,3677.0,571-351-0908,AA0203,35278.0,0.0,PS,AGENT,YIFAT,09:40:23,09:58:22,00:17:59,2022-05-04 13:47:48.489688
597,2015-09-29,CR1585615,6178.0,212-381-6830,AA0109,35280.0,2.0,NE,AGENT,ELI,14:55:04,14:57:26,00:02:22,2022-05-01 22:56:49.489688
598,2015-09-28,CR1583730,3546.0,523-896-8322,AA0209,35281.0,2.0,NE,AGENT,MORIAH,12:27:15,12:32:57,00:05:42,2022-05-01 15:46:56.489688
599,2015-09-28,CR1582436,6789.0,508-381-8803,AA0105,35282.0,0.0,NE,AGENT,ZOHARI,16:17:43,16:20:17,00:02:34,2022-05-03 17:04:07.489688
600,2015-09-25,CR1580637,6798.0,504-694-5308,AA0104,35283.0,0.0,PS,AGENT,MICHAL,12:55:17,13:09:41,00:14:24,2022-05-05 20:09:27.489688
601,2015-09-22,CR1574594,1736.0,674-955-0036,AA0102,35289.0,2.0,PS,AGENT,MORIAH,13:01:45,13:19:51,00:18:06,2022-05-02 13:33:55.489688
602,2015-09-22,CR1574697,1167.0,186-005-8724,AA0104,35290.0,2.0,PS,AGENT,BASCH,15:32:39,15:47:17,00:14:38,2022-05-07 11:15:00.489688
603,2015-09-18,CR1570979,2972.0,212-470-0776,AA0105,35291.0,2.0,PS,AGENT,AVIDAN,14:44:57,15:02:48,00:17:51,2022-05-06 00:37:03.489688
604,2015-09-17,CR1569035,2707.0,127-653-6370,AA0105,35292.0,0.0,PS,AGENT,AVNI,12:52:22,13:05:31,00:13:09,2022-05-08 19:29:56.489688
605,2015-09-17,CR1569034,2675.0,379-828-5424,AA0103,35293.0,0.0,PS,AGENT,SHLOMO,11:38:43,11:39:51,00:01:08,2022-05-01 03:51:13.489688
606,2015-09-17,CR1569091,8287.0,259-161-5246,AA0115,35294.0,2.0,PS,AGENT,KAZAV,11:45:04,11:47:46,00:02:42,2022-05-04 11:34:40.489688
607,2015-09-15,CR1565422,968.0,978-903-9812,AA0201,35297.0,2.0,PS,AGENT,IDIT,14:31:30,14:43:44,00:12:14,2022-04-30 22:26:22.489688
608,2015-09-15,CR1565097,1978.0,932-474-4557,AA0213,35298.0,2.0,NE,AGENT,ELI,13:30:22,13:35:31,00:05:09,2022-05-07 19:04:54.489688
609,2015-09-15,CR1565640,27.0,407-745-6584,AA0206,35299.0,2.0,PS,AGENT,MIKI,16:07:13,16:20:20,00:13:07,2022-05-04 19:13:02.489688
610,2015-09-14,CR1563428,2411.0,631-071-0243,AA0103,35300.0,2.0,PS,AGENT,MICHAL,16:36:55,16:50:33,00:13:38,2022-05-04 21:50:15.489688
611,2015-09-11,CR1561156,3025.0,809-843-6560,AA0104,35301.0,2.0,PS,AGENT,IDIT,13:46:53,13:50:14,00:03:21,2022-05-05 01:54:00.489688
612,2015-09-10,CR1559295,4530.0,883-025-8077,AA0103,35302.0,0.0,PS,AGENT,MORIAH,16:26:53,16:30:46,00:03:53,2022-05-09 05:17:04.489688
613,2015-09-10,CR1558253,2832.0,261-752-0589,AA0209,35303.0,1.0,PS,AGENT,ZOHARI,14:10:59,14:21:56,00:10:57,2022-05-01 16:21:40.489688
614,2015-09-10,CR1559403,1077.0,402-237-4396,AA0101,35304.0,0.0,PS,AGENT,ZOHARI,16:52:44,17:09:50,00:17:06,2022-05-09 00:14:41.489688
615,2015-09-10,CR1559884,2643.0,275-098-9943,AA0106,35305.0,2.0,PS,AGENT,SHARON,10:44:23,10:49:42,00:05:19,2022-05-01 06:36:43.489688
616,2015-09-09,CR1556280,3028.0,904-071-8781,AA0115,35306.0,0.0,NW,AGENT,MORIAH,13:25:15,13:27:46,00:02:31,2022-05-06 13:20:14.489688
617,2015-09-09,CR1557728,926.0,212-932-4202,AA0203,35307.0,0.0,NW,AGENT,MORIAH,09:07:25,09:18:39,00:11:14,2022-05-04 04:27:03.489688
618,2015-09-08,CR1555435,3486.0,315-285-3270,AA0210,35309.0,2.0,NE,AGENT,ZOHARI,14:44:21,14:44:46,00:00:25,2022-05-01 01:18:10.489688
619,2015-09-08,CR1555854,1924.0,842-268-8750,AA0115,35310.0,2.0,PS,AGENT,DORIT,11:47:23,11:58:03,00:10:40,2022-05-10 08:00:33.489688
620,2015-09-08,CR1554613,3759.0,710-452-4737,AA0206,35311.0,1.0,PS,AGENT,STEREN,15:29:51,15:37:03,00:07:12,2022-05-02 11:22:49.489688
621,2015-09-08,CR1555865,209.0,431-846-0245,AA0103,35312.0,2.0,PS,AGENT,KAZAV,16:30:10,16:37:04,00:06:54,2022-05-02 15:51:46.489688
622,2015-09-03,CR1550810,3714.0,888-142-1355,AA0213,35314.0,0.0,PS,AGENT,MICHAL,11:24:46,11:39:37,00:14:51,2022-05-07 14:09:06.489688
623,2015-09-02,CR1550385,905.0,586-842-3973,AA0204,35317.0,0.0,NW,AGENT,KAZAV,14:39:06,14:46:01,00:06:55,2022-04-30 07:52:17.489688
624,2015-09-02,CR1548882,2909.0,374-813-8401,AA0109,35318.0,0.0,PS,AGENT,AVIDAN,11:32:50,11:41:37,00:08:47,2022-05-05 23:47:00.489688
625,2015-09-02,CR1549739,12344.0,184-509-6210,AA0202,35319.0,0.0,PS,AGENT,YIFAT,10:37:15,10:57:26,00:20:11,2022-05-06 01:06:21.489688
626,2015-09-02,CR1549210,3260.0,280-270-5976,AA0202,35320.0,2.0,PS,AGENT,TOVA,12:15:01,12:24:30,00:09:29,2022-05-01 07:00:09.489688
627,2015-09-01,CR1546881,6183.0,212-796-2733,AA0209,35322.0,1.0,PS,AGENT,ANAT,10:16:36,10:24:19,00:07:43,2022-05-08 06:55:23.489688
628,2015-09-01,CR1547718,833.0,440-601-0701,AA0102,35323.0,0.0,PS,AGENT,KAZAV,14:34:36,14:46:38,00:12:02,2022-05-03 14:49:06.489688
629,2015-08-27,CR1540488,1283.0,252-408-8007,AA0109,35327.0,1.0,PS,AGENT,DORIT,14:05:18,14:21:52,00:16:34,2022-05-06 01:28:06.489688
630,2015-08-27,CR1540348,3281.0,863-792-2119,AA0202,35328.0,0.0,PS,AGENT,GILI,09:19:43,09:29:23,00:09:40,2022-05-05 05:29:51.489688
631,2015-08-26,CR1538753,11362.0,413-200-5999,AA0202,35329.0,1.0,PS,AGENT,DORIT,13:05:00,13:05:19,00:00:19,2022-05-02 10:27:10.489688
632,2015-08-26,CR1537815,4729.0,824-714-4182,AA0206,35330.0,1.0,PS,AGENT,MIKI,09:23:58,09:43:51,00:19:53,2022-05-03 22:27:38.489688
633,2015-08-25,CR1535915,1014.0,212-397-3526,AA0110,35331.0,2.0,PS,AGENT,KAZAV,11:13:05,11:28:20,00:15:15,2022-05-09 19:01:20.489688
634,2015-08-25,CR1535245,2930.0,743-738-0264,AA0203,35332.0,2.0,PS,AGENT,TOVA,09:30:46,09:37:48,00:07:02,2022-04-30 20:31:23.489688
635,2015-08-25,CR1535757,3288.0,281-197-4403,AA0203,35333.0,0.0,PS,AGENT,AVIDAN,11:31:34,11:43:40,00:12:06,2022-05-03 21:53:45.489688
636,2015-08-25,CR1536162,11676.0,693-673-4589,AA0104,35334.0,1.0,PS,AGENT,AVNI,12:39:12,12:51:55,00:12:43,2022-05-08 04:28:54.489688
637,2015-08-24,CR1533059,3619.0,650-057-6559,AA0213,35335.0,2.0,PS,AGENT,MIKI,16:54:35,17:10:13,00:15:38,2022-05-01 09:23:42.489688
638,2015-08-24,CR1534034,2293.0,212-301-2298,AA0213,35336.0,2.0,PS,AGENT,ANAT,12:39:35,12:49:44,00:10:09,2022-05-06 13:39:24.489688
639,2015-08-24,CR1533412,3384.0,125-611-1277,AA0106,35337.0,1.0,PS,AGENT,BASCH,15:47:35,15:55:16,00:07:41,2022-05-08 21:23:00.489688
640,2015-08-21,CR1531207,4607.0,388-005-5098,AA0210,35338.0,2.0,PS,AGENT,BASCH,15:52:44,16:02:02,00:09:18,2022-05-08 09:16:06.489688
641,2015-08-21,CR1530932,1424.0,643-014-8434,AA0103,35339.0,0.0,NW,AGENT,YITZ,16:17:44,16:20:44,00:03:00,2022-04-30 14:49:49.489688
642,2015-08-21,CR1530223,3622.0,416-541-3526,AA0205,35340.0,1.0,PS,AGENT,AVIDAN,12:24:23,12:27:22,00:02:59,2022-05-09 10:07:36.489688
643,2015-08-21,CR1530918,4408.0,402-984-2932,AA0104,35341.0,0.0,PS,AGENT,IDIT,15:40:19,15:42:37,00:02:18,2022-05-05 00:57:06.489688
644,2015-08-20,CR1529068,3131.0,649-878-4136,AA0110,35342.0,1.0,PS,AGENT,SHLOMO,10:05:06,10:06:10,00:01:04,2022-05-02 19:36:52.489688
645,2015-08-20,CR1527715,1143.0,617-440-6797,AA0109,35343.0,0.0,NW,AGENT,MORIAH,12:55:29,13:12:24,00:16:55,2022-05-02 17:17:22.489688
646,2015-08-20,CR1528499,3840.0,716-080-0475,AA0213,35345.0,0.0,PS,AGENT,TOVA,14:04:26,14:14:07,00:09:41,2022-05-03 07:02:52.489688
647,2015-08-19,CR1526589,3664.0,978-564-1811,AA0106,35346.0,0.0,PS,AGENT,YIFAT,14:07:48,14:09:35,00:01:47,2022-05-07 17:13:53.489688
648,2015-08-19,CR1525790,865.0,723-541-6787,AA0202,35347.0,0.0,NE,AGENT,ELI,13:07:45,13:13:53,00:06:08,2022-05-08 01:51:22.489688
649,2015-08-19,CR1527123,4258.0,547-226-1341,AA0109,35348.0,0.0,NW,AGENT,MICHAL,13:13:20,13:25:11,00:11:51,2022-05-01 23:27:14.489688
650,2015-08-18,CR1524924,3656.0,659-966-0126,AA0109,35349.0,2.0,PS,AGENT,KAZAV,12:43:33,13:03:33,00:20:00,2022-05-10 17:35:18.489688
651,2015-08-18,CR1523827,4824.0,830-754-5842,AA0106,35350.0,0.0,PS,AGENT,IDIT,13:04:00,13:24:34,00:20:34,2022-05-09 14:29:59.489688
652,2015-08-17,CR1521079,4465.0,342-176-1543,AA0204,35351.0,0.0,NW,AGENT,KAZAV,09:46:05,09:48:20,00:02:15,2022-05-05 18:00:56.489688
653,2015-08-17,CR1522316,2312.0,947-269-8060,AA0205,35352.0,2.0,NE,AGENT,ELI,13:07:48,13:20:58,00:13:10,2022-05-02 23:00:52.489688
654,2015-08-17,CR1522811,2563.0,816-876-5732,AA0202,35353.0,0.0,PS,AGENT,YIFAT,15:19:27,15:34:56,00:15:29,2022-05-04 17:43:33.489688
655,2015-08-17,CR1523000,1667.0,212-797-3693,AA0205,35354.0,0.0,NE,AGENT,ZOHARI,09:47:44,10:01:44,00:14:00,2022-05-02 04:32:17.489688
656,2015-08-17,CR1522794,1134.0,867-032-0031,AA0115,35355.0,0.0,PS,AGENT,DARMON,14:29:59,14:43:31,00:13:32,2022-05-03 20:54:54.489688
657,2015-08-14,CR1519771,3894.0,422-368-0621,AA0203,35356.0,0.0,PS,AGENT,ANAT,13:31:41,13:46:02,00:14:21,2022-04-30 17:09:45.489688
658,2015-08-13,CR1517203,2779.0,632-554-9399,AA0204,35357.0,0.0,PS,AGENT,SHARON,12:06:53,12:13:23,00:06:30,2022-05-02 20:08:40.489688
659,2015-08-13,CR1518405,4642.0,231-693-5871,AA0115,35358.0,0.0,PS,AGENT,BASCH,14:52:10,15:01:08,00:08:58,2022-05-08 20:03:38.489688
660,2015-08-13,CR1517159,11886.0,508-253-5013,AA0213,35359.0,2.0,PS,AGENT,KAZAV,10:19:04,10:20:55,00:01:51,2022-05-08 06:21:37.489688
661,2015-08-12,CR1515151,3331.0,280-084-9010,AA0210,35360.0,2.0,NE,AGENT,KAZAV,15:45:57,15:59:36,00:13:39,2022-05-10 23:40:49.489688
662,2015-08-11,CR1513764,1075.0,617-348-7409,AA0105,35361.0,2.0,PS,AGENT,YIFAT,13:42:43,13:50:49,00:08:06,2022-05-05 12:13:37.489688
663,2015-08-10,CR1510219,785.0,953-922-9590,AA0210,35362.0,1.0,PS,AGENT,YIFAT,09:12:04,09:20:43,00:08:39,2022-05-08 19:57:54.489688
664,2015-08-10,CR1511129,554.0,314-938-3383,AA0206,35363.0,2.0,PS,AGENT,NAAMA,16:58:20,17:06:55,00:08:35,2022-05-05 16:11:52.489688
665,2015-08-07,CR1508948,1007.0,109-003-9688,AA0115,35364.0,0.0,PS,AGENT,DORIT,12:23:47,12:37:58,00:14:11,2022-05-01 23:55:30.489688
666,2015-08-07,CR1508367,888.0,731-211-4503,AA0105,35365.0,2.0,PS,AGENT,MORIAH,16:48:07,16:50:04,00:01:57,2022-05-03 07:53:49.489688
667,2015-08-06,CR1506722,11380.0,671-227-4344,AA0206,35366.0,0.0,NE,AGENT,ELI,14:24:33,14:33:31,00:08:58,2022-05-06 08:41:04.489688
