,loan_id,funded_amount,funded_date,duration_years,duration_months,10_yr_treasury_index_date_funded,interest_rate_percent,interest_rate,payments,total_past_payments,loan_balance,property_value,purpose,firstname,middlename,lastname,social,phone,title,employment_length,building_class_category,tax_class_at_present,building_class_at_present,address_1,address_2,zip_code,city,state,total_units,land_square_feet,gross_square_feet,tax_class_at_time_of_sale,event_timestamp
478,LL0001701,1872000.0,2012-09-09,30,360,1.67,3.268,0.03268,8165.57,87,1161595.64,2005500.0,investment property,Shawn,Jared,Cline,415-20-1268,821-694-2211,V. P.,11,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,253 HENRY STREET,3,10111,New York City,NY,1,0.0,0.0,2,2022-05-05 04:46:32.227404
479,LL0001171,1704000.0,2013-05-11,30,360,1.9,3.498,0.03498,7649.82,79,1099664.28,2005300.0,commerical property,Alan,Richard,Carrillo,457-68-0468,288-145-7715,Director,5,04 TAX CLASS 1 CONDOS,1A,R3,86 BUTLER STREET,1,10038,New York City,NY,1,0.0,0.0,1,2022-05-06 01:40:53.227404
480,LL0001509,1788000.0,2014-09-15,30,360,2.6,4.198,0.04198,8741.54,63,1237282.98,2004700.0,home,Gunner,Allen,Christy,312-85-3022,951-710-0514,VP of Sales,11,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,272 DEAN STREET,1,10122,New York City,NY,1,0.0,0.0,2,2022-05-01 14:26:23.227404
481,LL0001655,1870000.0,2019-04-01,30,360,2.49,4.088,0.04088,9022.8,9,1788794.83,2003750.0,investment property,Wyatt,Maddox,Chester,581-75-0879,979-113-8868,Tax Supervisor,10,13 CONDOS - ELEVATOR APARTMENTS,2,R4,366 WEST 11TH   STREET,10C,10019,New York City,NY,1,,,2,2022-05-05 10:58:38.227404
482,LL0001081,1812000.0,2012-11-04,30,360,1.75,3.348,0.03348,7983.73,85,1133383.23,2002700.0,home,Annie,Kira,Mcdaniel,598-98-1402,702-570-4463,Financial Advisor,14,07 RENTALS - WALKUP APARTMENTS,2A,C3,125 BAY 34TH   STREET,4,10023,New York City,NY,4,2940.0,3195.0,2,2022-05-07 11:06:49.227404
483,LL0000204,1944000.0,2016-10-19,30,360,1.7432,3.341,0.03341,8557.81,38,1618803.38,2002450.0,investment property,Jaiden,Malik,Will,957-09-3570,303-531-8142,VP Business Dev't,9,04 TAX CLASS 1 CONDOS,1C,R6,207 WYCKOFF STREET,2,10003,New York City,NY,1,0.0,0.0,1,2022-05-01 19:53:52.227404
484,LL0001541,1810000.0,2016-01-14,30,360,2.1,3.698,0.03698,8329.07,47,1418533.49,2002400.0,investment property,Teresa,Olivia,Khan,618-36-3575,422-128-5811,Account Executive,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,261 1 STREET,2,10116,New York City,NY,1,0.0,0.0,2,2022-05-10 07:01:23.227404
485,LL0000325,1692000.0,2012-12-06,30,360,1.59,3.188,0.03188,7306.24,84,1078275.94,2001100.0,commerical property,Connor,Levi,Kellogg,237-53-8103,876-220-9451,Area Manager,17,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,263 1ST STREET,2,10016,New York City,NY,1,0.0,0.0,2,2022-05-10 11:03:37.227404
486,LL0001624,1760000.0,2016-08-28,30,360,1.6296,3.228,0.03228,7638.4,40,1454464.14,2001050.0,home,Abigail,April,Davis,104-97-7979,338-470-8770,Attorney,14,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,413 BERGEN STREET,4,10279,New York City,NY,1,0.0,0.0,2,2022-05-03 17:11:00.227404
487,LL0000908,1908000.0,2014-12-10,30,360,2.18,3.778,0.03778,8866.59,60,1376004.74,2000400.0,home,Maximus,Aidan,French,479-88-1777,484-027-5161,Director,1,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,256 CUMBERLAND STREET,3,10111,New York City,NY,1,0.0,0.0,2,2022-05-08 04:39:38.227404
488,LL0000299,1800000.0,2018-12-02,30,360,3.01,4.608,0.04608,9236.21,12,1689165.52,1999750.0,investment property,Easton,Jace,Gray,640-44-3321,423-641-8478,SVP/Chief Litigation Counsel,7,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1458 50TH   STREET,4,10037,New York City,NY,1,0.0,0.0,2,2022-05-05 10:33:08.227404
489,LL0000586,1680000.0,2012-05-19,30,360,1.71,3.308,0.03308,7365.05,91,1009780.32,1999150.0,commerical property,Edgar,Anderson,Horn,303-94-6071,444-269-6090,VP Sales,1,04 TAX CLASS 1 CONDOS,1C,R6,382 BERGEN STREET,3,10178,New York City,NY,1,0.0,0.0,1,2022-05-02 10:41:16.227404
490,LL0001536,1752000.0,2013-02-11,30,360,1.99,3.588,0.03588,7953.58,82,1099806.65,1997750.0,commerical property,Chance,Gunner,Montoya,321-12-0538,911-963-7873,owner,3,07 RENTALS - WALKUP APARTMENTS,2A,C2,486 GRAHAM AVENUE,6,10020,New York City,NY,6,1527.0,4510.0,2,2022-05-09 05:35:34.227404
491,LL0001576,1680000.0,2012-06-21,30,360,1.63,3.228,0.03228,7291.2,90,1023792.31,1997500.0,home,Christopher,Jameson,Dobbins,318-51-3155,278-191-7853,Owner,8,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,706 UNION STREET,4,10036,New York City,NY,1,0.0,0.0,2,2022-05-05 02:04:45.227404
492,LL0000801,1810000.0,2016-05-22,30,360,1.85,3.448,0.03448,8075.26,43,1462763.76,1995950.0,investment property,Camden,Ezra,Sun,980-79-8547,864-070-8501,Owner,17,04 TAX CLASS 1 CONDOS,1C,R6,268 GREENE AVENUE,3,10029,New York City,NY,1,0.0,0.0,1,2022-05-09 13:25:07.227404
493,LL0001615,1896000.0,2014-07-12,15,180,2.53,3.828,0.03828,13861.62,65,994994.55,1995950.0,investment property,Maryam,Kaliyah,Monroe,943-33-9546,740-492-3909,"Director, Technology Transfer",3,07 RENTALS - WALKUP APARTMENTS,2A,C2,298 SCHAEFER,6,10004,New York City,NY,6,2200.0,5280.0,2,2022-05-07 06:14:06.227404
494,LL0000918,1848000.0,2015-03-19,30,360,1.98,3.578,0.03578,8379.02,57,1370396.02,1995450.0,investment property,William,Conner,Oconnor,970-43-2712,405-649-0088,Executive Administrative Assistant,3,07 RENTALS - WALKUP APARTMENTS,2A,C2,1319 41ST STREET,6,10044,New York City,NY,6,2003.0,4200.0,2,2022-05-01 02:44:44.227404
495,LL0000342,1840000.0,2018-02-03,30,360,2.84,4.438,0.04438,9255.35,22,1636382.33,1994850.0,investment property,Nora,Emily,Hill,905-81-3092,598-522-8834,Key Account Rep,12,07 RENTALS - WALKUP APARTMENTS,2A,C2,885 STERLING PLACE,2,10030,New York City,NY,6,2300.0,2430.0,2,2022-05-05 09:42:12.227404
496,LL0000367,1776000.0,2018-01-10,30,360,2.55,4.148,0.04148,8631.13,23,1577484.05,1992050.0,investment property,Sasha,Rosemary,Bryan,892-53-6096,760-244-8302,physician,11,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,125 SOUTH 1ST STREET,4,10185,New York City,NY,1,0.0,0.0,2,2022-05-08 01:11:43.227404
497,LL0000877,1752000.0,2013-07-15,30,360,2.57,4.168,0.04168,8534.89,77,1094813.43,1990050.0,commerical property,Alanna,Cynthia,Aguirre,455-92-6541,312-203-5678,Director of Sales,18,13 CONDOS - ELEVATOR APARTMENTS,2,R4,446 KENT AVENUE,11E,10041,New York City,NY,1,0.0,0.0,2,2022-05-09 06:30:58.227404
498,LL0001594,1880000.0,2013-12-28,30,360,3.02,4.618,0.04618,9657.95,72,1184627.72,1989750.0,investment property,Charleigh,Karen,Meyers,240-65-6251,611-575-8529,VP-Sales,1,07 RENTALS - WALKUP APARTMENTS,2A,C2,37 SCHAEFER STREET,6,10111,New York City,NY,6,2500.0,4200.0,2,2022-05-01 21:59:17.227404
499,LL0001304,1860000.0,2019-07-25,30,360,2.08,3.678,0.03678,8538.14,5,1817309.32,1988000.0,home,Bradley,Abraham,Nichols,877-60-7470,807-477-2943,managing director,7,07 RENTALS - WALKUP APARTMENTS,2A,C2,119 RALPH AVENUE,6,10155,New York City,NY,6,1440.0,4400.0,2,2022-05-07 13:26:19.227404
500,LL0001472,1680000.0,2013-01-01,30,360,1.78,3.378,0.03378,7430.01,84,1055879.46,1987800.0,investment property,Lucy,Charlotte,Flores,970-77-5662,633-449-4276,Log Export Manager,12,07 RENTALS - WALKUP APARTMENTS,2A,C3,2446 85TH   STREET,4,10037,New York City,NY,4,2500.0,3034.0,2,2022-05-09 15:39:00.227404
501,LL0000660,1900000.0,2018-06-27,15,180,2.83,4.128,0.04128,14176.25,18,1644827.41,1987650.0,home,Judah,Myles,Lamb,279-21-1431,499-309-3840,Owner,1,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,432 THIRD STREET,2,10030,New York City,NY,1,0.0,0.0,2,2022-05-09 20:54:28.227404
502,LL0000961,1860000.0,2016-07-15,15,180,1.6,2.898,0.02898,12753.77,41,1337095.41,1983250.0,commerical property,Myles,Sean,Lang,717-09-4487,245-596-0422,COO,7,13 CONDOS - ELEVATOR APARTMENTS,2,R4,240 WEST 98TH STREET,11F,10012,New York City,NY,1,,,2,2022-04-30 21:38:06.227404
503,LL0001284,1790000.0,2019-05-04,30,360,2.54,4.138,0.04138,8688.76,7,1729178.71,1982100.0,home,Maximiliano,Jeffrey,Cameron,673-50-3607,953-564-7113,Vice President Clinical Affairs,14,13 CONDOS - ELEVATOR APARTMENTS,2,R4,306-312 WEST 97TH   STREET,23,10107,New York City,NY,1,,,2,2022-05-01 04:21:20.227404
504,LL0000690,1720000.0,2012-04-07,30,360,2.07,3.668,0.03668,7885.77,92,994509.26,1981250.0,investment property,Noah,Declan,Lentz,997-74-4825,429-577-4446,CEO,9,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,536 HENRY STREET,2,10249,New York City,NY,1,0.0,0.0,2,2022-05-10 23:20:51.227404
505,LL0001056,1932000.0,2017-05-25,30,360,2.2554,3.854,0.03853,9060.69,31,1651118.75,1979550.0,investment property,Aidan,Lane,Coles,789-69-4324,230-906-5337,Owner,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,563 CARROLL STREET,3,10113,New York City,NY,1,0.0,0.0,2,2022-04-30 11:07:28.227404
506,LL0001266,1810000.0,2017-05-10,15,180,2.4141,3.712,0.03712,13128.63,31,1403012.47,1978300.0,home,Jessa,Virginia,Wilcox,856-35-5241,347-519-7488,owner/operator,10,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,881 EASTERN PARKWAY,5,10043,New York City,NY,1,0.0,0.0,2,2022-04-30 04:04:09.227404
507,LL0000975,1720000.0,2012-08-26,30,360,1.68,3.278,0.03278,7512.01,88,1058943.46,1974200.0,commerical property,Lucas,Cash,Singh,703-89-3081,425-864-2409,sales executive,8,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,536 HENRY STREET,4,10087,New York City,NY,1,0.0,0.0,2,2022-05-01 06:28:50.227404
508,LL0000159,1860000.0,2013-12-21,15,180,2.89,4.188,0.04188,13934.08,72,856745.89,1970100.0,commerical property,Emmanuel,Devin,Early,391-80-5776,510-959-3597,"Dean, Merrick School of Business",4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,417 CLINTON STREET,3,10090,New York City,NY,1,0.0,0.0,2,2022-05-07 12:58:14.227404
509,LL0001330,1880000.0,2015-02-14,30,360,2.02,3.618,0.03618,8566.36,58,1383151.17,1969100.0,home,Justice,Holly,Rowe,755-03-7088,490-061-0291,Owner,6,04 TAX CLASS 1 CONDOS,1C,R6,67 JEFFERSON AVENUE,1,10174,New York City,NY,1,0.0,0.0,1,2022-05-03 14:05:55.227404
510,LL0001593,1690000.0,2014-08-07,15,180,2.43,3.728,0.03728,12271.62,64,904616.19,1968650.0,commerical property,Edward,Richard,Robertson,668-55-9047,417-673-1693,Executive Director,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,152 BROADWAY,5,10022,New York City,NY,1,0.0,0.0,2,2022-05-10 21:07:15.227404
511,LL0000580,1704000.0,2012-02-11,30,360,1.96,3.558,0.03558,7707.0,94,979542.28,1968050.0,investment property,Leon,Edwin,Becker,941-01-5655,573-445-4338,Director of Strategic Development,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,198 FREEMAN STREET,4,10018,New York City,NY,1,0.0,0.0,2,2022-05-08 06:55:48.227404
512,LL0001216,1810000.0,2014-08-25,30,360,2.39,3.988,0.03988,8628.7,64,1257763.22,1967750.0,home,Ricardo,Jayceon,Gallegos,990-42-3881,831-255-8448,Senior financial advisor,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,103 WEST 117TH STREET,1,10009,New York City,NY,1,,,2,2022-05-07 09:28:10.227404
513,LL0001692,1752000.0,2018-01-27,30,360,2.66,4.258,0.04258,8626.99,23,1553579.13,1967200.0,commerical property,Gavin,Adrian,Mock,629-09-8918,590-352-1311,Senior VP,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1458 50TH   STREET,2,10112,New York City,NY,1,0.0,0.0,2,2022-05-04 18:03:52.227404
514,LL0000705,1880000.0,2018-08-07,15,180,2.98,4.278,0.04278,14169.49,16,1653288.15,1965600.0,home,Kameron,Fabian,Tierney,411-35-5775,778-286-7254,EVP,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1458 50TH   STREET,3,10109,New York City,NY,1,0.0,0.0,2,2022-05-05 19:19:42.227404
515,LL0000220,1840000.0,2013-02-28,30,360,1.89,3.488,0.03488,8250.1,82,1163491.64,1964900.0,home,Brooks,Alexis,Lovelace,629-76-4412,741-874-5558,Managing Partner,11,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,563 CARROLL STREET,4,10019,New York City,NY,1,0.0,0.0,2,2022-05-03 05:49:12.227404
516,LL0000592,1788000.0,2016-11-26,30,360,2.3572,3.955,0.03955,8489.86,37,1473875.01,1964550.0,home,Kyler,Mario,Barrett,774-20-4858,366-433-1327,Vice President,3,07 RENTALS - WALKUP APARTMENTS,2A,C2,39 SCHAEFER STREET,5,10279,New York City,NY,5,2500.0,3875.0,2,2022-05-04 09:48:28.227404
517,LL0000285,1780000.0,2019-11-19,30,360,1.79,3.388,0.03388,7882.13,1,1772117.87,1962150.0,home,Jimena,Tiffany,Strickland,881-66-6278,876-903-1213,Vice President,12,04 TAX CLASS 1 CONDOS,1C,R6,731 DEAN STREET,2,10104,New York City,NY,1,0.0,0.0,1,2022-04-30 17:25:38.227404
518,LL0001212,1690000.0,2015-01-26,30,360,1.83,3.428,0.03428,7521.1,59,1246255.37,1960050.0,investment property,Ariana,Elizabeth,Carter,274-32-9161,229-329-6161,VP of Fleet,17,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,304 WARREN STREET,2,10041,New York City,NY,1,0.0,0.0,2,2022-05-02 19:22:41.227404
519,LL0001123,1730000.0,2017-04-07,30,360,2.3822,3.981,0.0398,8239.35,32,1466340.81,1959950.0,commerical property,August,Trevor,Chance,263-83-0444,867-589-9670,Senior UI Developer,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,148 WEST 121 STREET,1,10016,New York City,NY,1,,,2,2022-05-02 19:55:40.227404
520,LL0001396,1880000.0,2018-12-12,30,360,2.91,4.508,0.04508,9534.62,12,1765584.53,1959250.0,home,Averie,Marilyn,Navarro,444-11-4505,862-651-8032,Executive Director,8,12 CONDOS - WALKUP APARTMENTS,2,R2,11 WEST 104 STREET,9,10165,New York City,NY,1,,,2,2022-05-09 05:34:05.227404
521,LL0000579,1704000.0,2015-12-01,15,180,2.15,3.448,0.03448,12138.13,49,1109231.55,1958600.0,commerical property,Wyatt,Gabriel,Sams,691-65-7042,758-247-7716,Senior Vice President,1,13 CONDOS - ELEVATOR APARTMENTS,2,R4,505 GREENWICH STREET,11F,10081,New York City,NY,1,,,2,2022-05-06 17:02:08.227404
522,LL0000154,1690000.0,2012-01-02,30,360,1.89,3.488,0.03488,7577.54,95,970133.77,1956050.0,home,Kennedy,Madison,Nguyen,567-14-1738,328-807-2564,Partner,10,13 CONDOS - ELEVATOR APARTMENTS,2,R4,303 EAST 49TH ST,5,10110,New York City,NY,1,,,2,2022-05-09 23:36:46.227404
523,LL0001586,1812000.0,2018-10-08,30,360,3.23,4.828,0.04828,9537.63,14,1678473.21,1954500.0,home,Oscar,Preston,Osborne,817-42-2893,204-239-6187,FINANCIAL ADVISOR,11,13 CONDOS - ELEVATOR APARTMENTS,2,R4,18 WEST 48TH STREET,33D,10153,New York City,NY,1,,,2,2022-05-06 05:06:01.227404
524,LL0001393,1890000.0,2016-07-22,30,360,1.57,3.168,0.03168,8140.58,41,1556236.17,1952900.0,investment property,Carlos,Brody,Clinton,680-80-2303,686-985-7370,SENIOR TECH,2,12 CONDOS - WALKUP APARTMENTS,2,R2,61 GREEN STREET,1,10103,New York City,NY,1,0.0,0.0,2,2022-05-09 17:27:06.227404
525,LL0001096,1700000.0,2016-01-17,15,180,2.03,3.328,0.03328,12009.92,47,1135533.75,1952250.0,home,Archer,Warren,Chavarria,683-41-3623,436-391-6156,President,13,13 CONDOS - ELEVATOR APARTMENTS,2,R4,303 E 49TH STREET,7,10103,New York City,NY,1,,,2,2022-05-09 10:01:30.227404
526,LL0001711,1692000.0,2015-08-26,30,360,2.18,3.778,0.03778,7862.82,52,1283133.2,1951450.0,home,Allen,Colt,Hancock,917-94-3866,896-283-9638,Partner,14,04 TAX CLASS 1 CONDOS,1C,R6,658 UNION STREET,3,10158,New York City,NY,1,0.0,0.0,1,2022-05-09 22:12:47.227404
527,LL0001481,1690000.0,2015-07-25,30,360,2.27,3.868,0.03868,7940.24,53,1269167.2,1951050.0,investment property,Omar,Jax,Chapman,695-99-2782,577-689-0915,attorney,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,92 LEFFERTS PLACE,1,10024,New York City,NY,1,0.0,0.0,2,2022-05-01 04:17:48.227404
528,LL0000534,1670000.0,2014-07-24,30,360,2.52,4.118,0.04118,8086.86,65,1144354.09,1949350.0,commerical property,Elizabeth,Madison,Villarreal,259-52-6011,871-131-3579,Marketing Manager,16,04 TAX CLASS 1 CONDOS,1A,R3,349 16TH STREET,2,10105,New York City,NY,1,0.0,0.0,1,2022-05-01 00:44:29.227404
529,LL0001431,1644000.0,2013-02-27,30,360,1.91,3.508,0.03508,7389.64,82,1038049.67,1948950.0,investment property,Peyton,Ava,Cox,806-18-4701,993-771-2555,HR Manager,4,13 CONDOS - ELEVATOR APARTMENTS,2,R4,540 WEST 49TH   STREET,104N,10105,New York City,NY,1,,,2,2022-05-04 22:34:53.227404
530,LL0000809,1720000.0,2014-01-25,30,360,2.75,4.348,0.04348,8560.34,71,1112216.07,1948350.0,commerical property,Peter,Riley,Mcguire,448-50-8145,297-845-0889,physician,8,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,179 UNION STREET,1,10166,New York City,NY,1,0.0,0.0,2,2022-05-01 08:28:26.227404
531,LL0001515,1770000.0,2013-08-05,30,360,2.67,4.268,0.04268,8726.0,76,1106824.16,1947000.0,investment property,Aiden,Collin,Rojas,816-81-9294,270-954-8686,Executive,3,07 RENTALS - WALKUP APARTMENTS,2A,C3,2078 EAST 28TH STREET,4,10040,New York City,NY,4,2800.0,2484.0,2,2022-05-10 06:44:42.227404
532,LL0001090,1704000.0,2013-04-24,30,360,1.73,3.328,0.03328,7489.06,80,1104875.35,1946150.0,investment property,James,Knox,Gross,995-08-6380,892-709-0807,Owner,14,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,94 LEFFERTS PLACE,1,10103,New York City,NY,1,0.0,0.0,2,2022-05-04 06:37:48.227404
533,LL0000384,1824000.0,2019-12-04,30,360,1.77,3.368,0.03368,8056.77,0,1824000.0,1945400.0,commerical property,Manuel,Jay,Grier,518-76-9473,807-009-8895,General Manager,13,04 TAX CLASS 1 CONDOS,1C,R6,78 SOUTH 3RD STREET,2,10102,New York City,NY,1,0.0,0.0,1,2022-05-06 23:04:17.227404
534,LL0001398,1640000.0,2013-04-17,30,360,1.73,3.328,0.03328,7207.78,80,1063377.69,1942500.0,commerical property,Lane,Mario,Larsen,527-01-3441,520-496-4277,Managing Director,17,07 RENTALS - WALKUP APARTMENTS,2A,C2,290 EAST 2ND STREET,6,10107,New York City,NY,6,3000.0,4968.0,2,2022-05-07 20:09:10.227404
535,LL0001523,1800000.0,2012-03-13,15,180,2.14,3.438,0.03438,12813.15,93,608376.92,1942500.0,investment property,Cooper,Hudson,Ortega,725-58-3736,480-228-6952,Solution Sales Executive,8,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,150 NELSON STREET,2,10044,New York City,NY,1,0.0,0.0,2,2022-05-01 04:56:39.227404
536,LL0001435,1660000.0,2014-06-08,30,360,2.6,4.198,0.04198,8115.75,66,1124360.67,1941650.0,investment property,Caleb,Anthony,Dickerson,748-76-8841,912-975-4070,Nuclear Engineering Supervisor,13,04 TAX CLASS 1 CONDOS,1A,R3,349 16TH STREET,4,10013,New York City,NY,1,0.0,0.0,1,2022-05-03 15:57:27.227404
537,LL0000217,1860000.0,2018-11-16,30,360,3.08,4.678,0.04678,9622.08,13,1734912.91,1940550.0,investment property,Ezekiel,Raymond,Pfeiffer,444-70-8774,701-389-1727,truck driver,1,12 CONDOS - WALKUP APARTMENTS,2,R2,61 GREEN STREET,6,10249,New York City,NY,1,0.0,0.0,2,2022-05-03 21:32:10.227404
538,LL0000783,1788000.0,2018-03-22,30,360,2.83,4.428,0.04428,8983.2,21,1599352.75,1940500.0,home,Miguel,Ryker,Miranda,345-34-2376,457-719-8093,"RN, Resident Services Coordinator ",9,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,44 WEST 106 ST,2,10022,New York City,NY,1,,,2,2022-05-06 08:38:00.227404
539,LL0001277,1730000.0,2018-05-02,30,360,2.97,4.568,0.04568,8835.69,19,1562121.83,1940450.0,home,Margaret,Leilani,Romero,533-06-7413,965-751-7207,Senior Database Engineer,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,212 ECKFORD STREET,2,10118,New York City,NY,1,0.0,0.0,2,2022-05-09 20:50:52.227404
540,LL0000817,1872000.0,2019-07-18,30,360,2.04,3.638,0.03638,8550.98,5,1829245.08,1940350.0,investment property,Clara,Emily,Butler,272-32-0222,325-253-3782,Project Manager,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,559 CARROLL STREET,2,10081,New York City,NY,1,0.0,0.0,2,2022-05-05 17:22:40.227404
541,LL0001519,1750000.0,2016-03-06,30,360,1.88,3.478,0.03478,7836.81,45,1397343.7,1939800.0,commerical property,David,Dawson,Gilbert,919-50-3395,644-218-7065,Branch Operations Manager,11,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,306 12TH STREET,4,10102,New York City,NY,1,0.0,0.0,2,2022-05-05 08:49:41.227404
542,LL0000833,1860000.0,2019-01-12,30,360,2.71,4.308,0.04308,9213.35,11,1758653.17,1937700.0,home,Mia,Ava,York,233-35-2192,588-013-4541,"Sr. Director, Analytics",2,04 TAX CLASS 1 CONDOS,1A,R3,305 WARREN STREET,1,10039,New York City,NY,1,0.0,0.0,1,2022-05-04 08:58:03.227404
543,LL0000906,1830000.0,2014-03-13,30,360,2.66,4.258,0.04258,9011.07,69,1208235.98,1936000.0,home,Kaleb,Bennett,Mack,440-31-5814,457-504-0633,Physician,8,04 TAX CLASS 1 CONDOS,1C,R6,113 ST MARKS PLACE,2,10008,New York City,NY,1,0.0,0.0,1,2022-05-02 18:32:50.227404
544,LL0001240,1680000.0,2012-07-23,15,180,1.47,2.768,0.02768,11415.24,89,664043.75,1935900.0,commerical property,Thomas,King,Kitchen,644-44-9757,748-695-0341,Regional Vice President,11,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,706 UNION STREET,2,10029,New York City,NY,1,0.0,0.0,2,2022-05-10 13:36:43.227404
545,LL0000101,1730000.0,2018-09-18,30,360,3.05,4.648,0.04648,8918.44,15,1596223.35,1933500.0,home,Jax,Nicolas,Salinas,131-07-3114,648-171-1698,Sales Consultant,4,04 TAX CLASS 1 CONDOS,1C,R6,382 BERGEN STREET,2,10034,New York City,NY,1,0.0,0.0,1,2022-05-01 16:17:23.227404
546,LL0000483,1700000.0,2013-10-16,30,360,2.69,4.288,0.04288,8400.84,74,1078337.83,1933400.0,investment property,Dawson,Zion,Shepherd,603-32-7473,201-371-1208,account executive,10,04 TAX CLASS 1 CONDOS,1C,R6,144 ST JOHNS PLACE,2,10119,New York City,NY,1,0.0,0.0,1,2022-05-06 06:31:57.227404
547,LL0001545,1680000.0,2016-01-05,30,360,2.25,3.848,0.03848,7874.06,47,1309919.2,1932850.0,commerical property,Andres,Trenton,Linder,434-74-9231,852-320-1584,Owner/partial,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,338 CLINTON AVENUE,2,10113,New York City,NY,1,0.0,0.0,2,2022-05-10 07:22:16.227404
548,LL0001737,1860000.0,2016-02-02,30,360,1.87,3.468,0.03468,8319.04,46,1477324.07,1931450.0,investment property,Michael,Paxton,Obrien,107-68-3592,232-308-6575,General manager,17,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,563 CARROLL STREET,2,10104,New York City,NY,1,0.0,0.0,2,2022-05-02 21:18:16.227404
549,LL0001468,1810000.0,2019-12-05,30,360,1.8,3.398,0.03398,8025.0,0,1810000.0,1931350.0,home,Allison,Mia,Adams,976-17-6692,668-398-2871,VP,2,13 CONDOS - ELEVATOR APARTMENTS,2,R4,241 FIFTH AVENUE,10C,10045,New York City,NY,1,,,2,2022-05-07 02:13:29.227404
550,LL0001366,1690000.0,2013-05-24,30,360,2.01,3.608,0.03608,7691.11,79,1082402.66,1930650.0,commerical property,Esme,Amelia,Johnson,453-24-8904,984-790-1120,Project Specialist,18,07 RENTALS - WALKUP APARTMENTS,2B,C1,363 EAST 21ST   STREET,11,10002,New York City,NY,8,2428.0,5920.0,2,2022-05-06 13:47:36.227404
551,LL0000294,1800000.0,2016-03-20,30,360,1.88,3.478,0.03478,8060.72,45,1437267.8,1929100.0,home,Steven,Kingston,Gill,711-20-5995,402-227-6093,VP Sales,4,07 RENTALS - WALKUP APARTMENTS,2A,C2,1149 39TH STREET,6,10006,New York City,NY,6,2284.0,5472.0,2,2022-05-10 04:02:51.227404
552,LL0001723,1730000.0,2018-12-27,30,360,2.77,4.368,0.04368,8630.49,12,1626434.08,1928500.0,investment property,Briana,Marlee,Mullins,534-04-3728,264-094-8481,Attorney,13,04 TAX CLASS 1 CONDOS,1A,R3,1642 41ST STREET,2,10175,New York City,NY,1,0.0,0.0,1,2022-05-02 23:33:02.227404
553,LL0001554,1810000.0,2013-08-09,15,180,2.57,3.868,0.03868,13268.94,76,801560.66,1926800.0,commerical property,Luke,Lucas,Horn,148-44-4229,758-338-7371,General Manager,18,04 TAX CLASS 1 CONDOS,1C,R6,1639 46TH STREET,2,10034,New York City,NY,1,0.0,0.0,1,2022-05-01 07:16:53.227404
554,LL0001483,1640000.0,2014-04-07,30,360,2.71,4.308,0.04308,8123.6,68,1087595.37,1924750.0,commerical property,Jackson,Silas,Royal,580-94-4710,276-008-1746,Principal,13,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1241 42ND   STREET,1,10168,New York City,NY,1,0.0,0.0,2,2022-05-03 23:27:21.227404
