order_id,account_id,bank_to,account_to,amount,k_symbol,event_timestamp
31293,A00001292,MN,61391454,1653.0,Household Payment,2022-07-16 03:04:25.507116
31294,A00001292,UV,43192416,1457.0,,2022-07-16 20:01:07.507116
31295,A00001292,KL,75588404,221.0,Insurance Payment,2022-07-19 16:07:58.507116
31296,A00001293,MN,91569077,3484.0,Household Payment,2022-07-18 04:01:34.507116
31297,A00001294,ST,59882163,1404.0,Household Payment,2022-07-23 18:03:26.507116
31298,A00001294,UV,31563121,2177.0,,2022-07-19 11:54:36.507116
31299,A00001295,UV,74620097,3282.0,Household Payment,2022-07-18 22:50:54.507116
31300,A00001296,GH,57227110,1607.0,Household Payment,2022-07-18 17:59:36.507116
31301,A00001297,IJ,23392784,2878.0,Household Payment,2022-07-25 03:00:01.507116
31302,A00001297,UV,17594236,3311.0,,2022-07-15 20:31:26.507116
31303,A00001298,MN,11863774,5822.0,Household Payment,2022-07-20 00:41:33.507116
31304,A00001299,CD,17364889,317.0,Household Payment,2022-07-16 15:16:58.507116
31305,A00001299,GH,4791987,2291.0,,2022-07-24 05:15:14.507116
31308,A00001302,UV,38729328,3924.0,Household Payment,2022-07-18 03:25:04.507116
31309,A00001303,IJ,57378178,3601.0,Household Payment,2022-07-18 11:46:28.507116
31310,A00001304,CD,84192180,2368.9,Leasing Payment,2022-07-21 00:10:57.507116
31311,A00001306,YZ,36806219,5023.0,Household Payment,2022-07-20 05:11:41.507116
31312,A00001306,IJ,20391887,942.0,,2022-07-16 18:12:20.507116
31313,A00001306,EF,58231496,1888.0,Insurance Payment,2022-07-15 09:20:10.507116
31314,A00001307,OP,88894867,3297.0,Household Payment,2022-07-25 12:17:07.507116
31315,A00001308,CD,27181756,3206.0,Household Payment,2022-07-18 05:05:11.507116
31316,A00001309,AB,95435869,2600.0,Leasing Payment,2022-07-25 20:21:53.507116
31317,A00001309,YZ,27833730,10199.0,Household Payment,2022-07-24 23:21:43.507116
31318,A00001311,UV,53567492,9327.0,Household Payment,2022-07-22 15:27:56.507116
31319,A00001312,ST,56866002,1690.0,Household Payment,2022-07-22 14:24:30.507116
31320,A00001314,IJ,52970862,6889.0,Household Payment,2022-07-15 09:03:04.507116
31321,A00001315,YZ,869143,2813.0,Household Payment,2022-07-22 09:15:31.507116
31322,A00001315,QR,62296283,299.0,,2022-07-20 06:17:08.507116
31323,A00001315,MN,4333562,3160.0,Insurance Payment,2022-07-17 16:53:00.507116
31324,A00001316,KL,70345508,1130.0,Household Payment,2022-07-24 12:11:33.507116
31325,A00001316,WX,87733494,619.0,,2022-07-19 13:31:37.507116
31326,A00001316,EF,61034697,233.0,Insurance Payment,2022-07-23 13:44:49.507116
31327,A00001317,YZ,54353141,3493.0,Household Payment,2022-07-20 03:49:59.507116
31328,A00001318,ST,77757256,5154.0,Loan Payment,2022-07-16 08:01:38.507116
31329,A00001318,AB,10788429,8677.0,Household Payment,2022-07-18 04:13:06.507116
31330,A00001318,AB,50830727,1762.0,,2022-07-22 07:01:52.507116
31331,A00001318,MN,13490295,2015.0,Insurance Payment,2022-07-16 19:45:26.507116
31332,A00001318,AB,44717049,744.0,,2022-07-16 23:28:08.507116
31333,A00001319,IJ,20581275,6185.0,Household Payment,2022-07-18 12:27:34.507116
31334,A00001319,YZ,35347509,884.0,,2022-07-23 08:11:00.507116
31335,A00001319,EF,91518568,1362.0,Insurance Payment,2022-07-24 09:58:39.507116
31336,A00001320,EF,72762423,4377.0,Household Payment,2022-07-16 01:39:37.507116
31337,A00001320,MN,96369796,907.0,,2022-07-24 06:19:42.507116
31338,A00001320,ST,17258435,149.0,Insurance Payment,2022-07-21 16:47:58.507116
31339,A00001320,KL,99194561,80.0,,2022-07-16 17:24:33.507116
31340,A00001321,EF,33750575,2683.0,Household Payment,2022-07-18 04:53:31.507116
31341,A00001321,CD,3041947,636.0,Leasing Payment,2022-07-24 03:47:11.507116
31342,A00001322,ST,3167045,1485.0,Household Payment,2022-07-22 10:19:16.507116
31343,A00001322,OP,6584710,1431.0,Household Payment,2022-07-23 12:09:25.507116
31344,A00001323,OP,80685257,9720.0,Household Payment,2022-07-25 16:32:29.507116
31345,A00001324,ST,6513697,2741.0,Household Payment,2022-07-16 20:02:04.507116
31346,A00001324,GH,7442152,680.0,,2022-07-21 14:58:42.507116
31347,A00001325,QR,62716066,362.0,Household Payment,2022-07-24 04:45:22.507116
31348,A00001325,UV,37066787,1766.0,,2022-07-25 14:38:57.507116
31349,A00001326,YZ,57284325,96.0,Household Payment,2022-07-21 20:46:38.507116
31350,A00001326,QR,42594999,786.0,,2022-07-16 19:44:55.507116
31351,A00001326,ST,57544726,1207.0,Insurance Payment,2022-07-18 20:55:11.507116
31352,A00001326,QR,85305046,954.0,,2022-07-17 16:26:29.507116
31353,A00001328,AB,49398750,3249.8,Leasing Payment,2022-07-20 01:17:22.507116
31354,A00001329,UV,31472492,1960.2,Loan Payment,2022-07-20 16:12:00.507116
31355,A00001329,QR,69419830,3368.0,Household Payment,2022-07-16 02:33:51.507116
31356,A00001329,AB,48227208,5081.0,,2022-07-23 20:07:39.507116
31358,A00001331,YZ,74847352,1096.0,Household Payment,2022-07-20 10:57:23.507116
31359,A00001331,EF,79824220,3320.0,,2022-07-22 08:42:25.507116
31360,A00001332,MN,12752318,4755.0,Household Payment,2022-07-15 02:09:41.507116
31361,A00001333,MN,53933286,6508.0,Household Payment,2022-07-18 08:38:51.507116
31362,A00001335,QR,86276912,5367.0,Household Payment,2022-07-21 11:23:39.507116
31363,A00001335,MN,66854125,1044.0,,2022-07-23 04:04:00.507116
31364,A00001336,CD,63792580,9426.0,Household Payment,2022-07-23 05:20:14.507116
31365,A00001337,WX,46227514,3264.0,Household Payment,2022-07-17 21:20:30.507116
31366,A00001338,CD,87075221,4545.0,Household Payment,2022-07-16 03:00:26.507116
31367,A00001338,OP,42143994,897.0,,2022-07-25 11:24:07.507116
31368,A00001338,IJ,85222345,157.0,Insurance Payment,2022-07-18 11:20:41.507116
31369,A00001340,KL,25240075,818.0,Household Payment,2022-07-15 18:26:57.507116
31370,A00001340,CD,67103540,472.0,,2022-07-18 10:18:58.507116
31371,A00001340,GH,64112800,1120.0,Insurance Payment,2022-07-25 09:56:30.507116
31372,A00001341,MN,57686775,2098.0,Household Payment,2022-07-22 00:21:16.507116
31373,A00001342,YZ,42622768,1079.0,Leasing Payment,2022-07-19 14:44:16.507116
31374,A00001342,EF,75854611,2517.0,Household Payment,2022-07-21 23:11:07.507116
31375,A00001342,ST,45400208,1011.0,,2022-07-25 04:17:07.507116
31376,A00001342,YZ,30762762,3665.0,Insurance Payment,2022-07-16 01:15:56.507116
31380,A00001345,ST,37129354,3294.0,Household Payment,2022-07-20 17:18:30.507116
31381,A00001345,AB,89492493,848.0,,2022-07-15 06:23:42.507116
31382,A00001346,WX,66261118,1592.0,Household Payment,2022-07-19 17:06:22.507116
31383,A00001346,AB,56407761,475.0,,2022-07-19 06:06:15.507116
31384,A00001347,ST,98295950,2066.0,Household Payment,2022-07-21 22:11:52.507116
31385,A00001348,CD,53150421,5025.0,Household Payment,2022-07-24 22:56:40.507116
31386,A00001348,ST,8676511,17.0,,2022-07-20 22:01:00.507116
31387,A00001348,UV,14109647,492.0,Insurance Payment,2022-07-18 12:49:47.507116
31388,A00001349,QR,14006042,2292.0,Household Payment,2022-07-21 09:12:20.507116
31389,A00001349,OP,96585589,1521.0,Household Payment,2022-07-24 20:28:31.507116
31390,A00001350,OP,97355442,1079.0,Leasing Payment,2022-07-22 08:09:08.507116
31391,A00001350,MN,23763126,6875.0,Household Payment,2022-07-20 09:54:15.507116
31392,A00001350,QR,96030205,3493.0,,2022-07-23 12:51:27.507116
31393,A00001351,QR,55786406,2227.0,Household Payment,2022-07-22 12:21:07.507116
31394,A00001352,GH,58356165,2976.0,Household Payment,2022-07-21 14:46:21.507116
31395,A00001352,WX,39692401,3445.0,,2022-07-16 07:41:44.507116
31396,A00001352,EF,54978299,370.0,Insurance Payment,2022-07-21 01:44:29.507116
31397,A00001352,EF,98708682,213.0,,2022-07-16 11:29:29.507116
31398,A00001353,QR,64405166,651.0,Household Payment,2022-07-21 21:00:06.507116
31399,A00001353,QR,98736470,6646.0,,2022-07-22 09:40:51.507116
31400,A00001354,QR,24313408,3080.0,Household Payment,2022-07-25 04:50:46.507116
31401,A00001355,WX,64249014,3606.0,Household Payment,2022-07-22 05:02:02.507116
31402,A00001357,EF,34856063,2290.0,Household Payment,2022-07-19 18:38:38.507116
31403,A00001358,GH,97084825,2980.0,Household Payment,2022-07-25 06:10:56.507116
31404,A00001361,AB,67573106,6195.0,Household Payment,2022-07-22 20:44:31.507116
31405,A00001363,QR,46678805,5046.0,Household Payment,2022-07-15 06:47:53.507116
31406,A00001363,KL,28982448,1517.0,,2022-07-25 15:15:30.507116
31407,A00001363,MN,35128331,82.0,Insurance Payment,2022-07-16 19:23:31.507116
31408,A00001363,OP,19618755,243.0,,2022-07-18 00:37:06.507116
31411,A00001365,OP,53364294,2314.0,Household Payment,2022-07-23 16:42:47.507116
31412,A00001366,GH,26513684,4773.0,Household Payment,2022-07-19 12:56:23.507116
31413,A00001366,ST,24074399,310.0,,2022-07-22 14:08:45.507116
31414,A00001366,UV,48775595,1.0,Insurance Payment,2022-07-15 16:24:29.507116
31415,A00001367,MN,3021765,3872.0,Household Payment,2022-07-25 05:05:37.507116
31416,A00001367,ST,41883254,193.0,,2022-07-20 13:28:55.507116
31417,A00001367,QR,58902168,717.0,Insurance Payment,2022-07-22 12:06:38.507116
31418,A00001367,UV,69351130,431.0,,2022-07-20 10:20:55.507116
31419,A00001368,CD,10035527,4439.0,Household Payment,2022-07-25 22:35:18.507116
31420,A00001369,AB,25008797,6005.0,Household Payment,2022-07-18 03:00:01.507116
31421,A00001369,KL,43920379,1738.0,,2022-07-17 02:25:59.507116
31422,A00001370,WX,50552004,1852.0,Household Payment,2022-07-21 22:00:17.507116
31423,A00001371,QR,48874825,3074.0,Household Payment,2022-07-16 04:06:47.507116
31424,A00001373,MN,6348324,1628.0,Household Payment,2022-07-15 03:29:58.507116
31425,A00001373,CD,9301025,346.0,,2022-07-15 08:21:07.507116
31426,A00001374,WX,38325822,8107.3,Loan Payment,2022-07-23 08:48:10.507116
31427,A00001375,CD,90090238,5930.0,Household Payment,2022-07-25 09:34:31.507116
31428,A00001375,MN,47862768,1889.0,Loan Payment,2022-07-24 19:42:38.507116
31429,A00001376,QR,86161052,2731.0,Household Payment,2022-07-17 10:39:11.507116
31430,A00001377,QR,94826453,2272.0,Household Payment,2022-07-16 16:57:31.507116
31431,A00001378,QR,81520026,2953.0,Household Payment,2022-07-15 19:52:30.507116
31432,A00001378,EF,29417294,1347.0,,2022-07-23 21:32:03.507116
31433,A00001378,OP,12318605,693.0,Insurance Payment,2022-07-23 13:48:47.507116
31434,A00001378,AB,95008945,881.0,,2022-07-17 05:11:58.507116
31435,A00001379,AB,47752141,6953.0,Household Payment,2022-07-19 22:50:56.507116
31436,A00001380,KL,34163099,8829.0,Household Payment,2022-07-18 23:09:57.507116
31437,A00001380,CD,91279375,1100.0,,2022-07-25 09:14:47.507116
31438,A00001380,QR,88771873,1200.0,Leasing Payment,2022-07-18 11:58:06.507116
31439,A00001381,ST,30807364,2705.0,Household Payment,2022-07-22 17:33:38.507116
31440,A00001382,IJ,22867429,2059.0,Household Payment,2022-07-17 06:11:32.507116
31441,A00001383,GH,38012504,2173.0,Household Payment,2022-07-20 05:37:25.507116
31442,A00001385,QR,75899833,9834.0,Household Payment,2022-07-16 16:39:24.507116
31447,A00001389,IJ,18867123,5227.7,Loan Payment,2022-07-19 23:51:35.507116
31448,A00001389,WX,71177351,6376.0,Household Payment,2022-07-24 14:14:21.507116
31449,A00001390,AB,35191500,1011.0,Household Payment,2022-07-19 04:20:38.507116
31450,A00001390,EF,43511337,6147.0,,2022-07-20 09:58:26.507116
31451,A00001391,QR,42852616,3053.0,Household Payment,2022-07-18 19:25:07.507116
31452,A00001392,EF,64765941,3081.0,Household Payment,2022-07-21 11:17:29.507116
31453,A00001392,ST,15265077,4216.0,,2022-07-25 13:27:37.507116
31454,A00001393,IJ,81478815,5254.0,Household Payment,2022-07-18 04:39:34.507116
31455,A00001394,YZ,28259659,1454.0,Household Payment,2022-07-24 01:03:16.507116
31456,A00001394,ST,14472324,646.0,Household Payment,2022-07-21 00:57:01.507116
31457,A00001395,ST,54942530,3432.0,Household Payment,2022-07-18 20:27:37.507116
31458,A00001396,AB,60094183,14707.0,Household Payment,2022-07-20 05:41:21.507116
31459,A00001397,MN,51145178,8319.0,Household Payment,2022-07-21 19:50:59.507116
31460,A00001399,IJ,36796647,5427.0,Household Payment,2022-07-20 13:21:11.507116
31461,A00001399,WX,32165342,13.0,,2022-07-25 05:58:35.507116
31462,A00001399,YZ,87596064,29.0,Insurance Payment,2022-07-25 13:20:59.507116
31463,A00001399,KL,64385211,345.0,,2022-07-20 23:05:48.507116
31468,A00001401,IJ,35891682,2463.0,Household Payment,2022-07-21 11:19:48.507116
31469,A00001402,ST,2188045,2073.0,Household Payment,2022-07-17 22:58:58.507116
31470,A00001402,IJ,79063850,2221.0,,2022-07-23 07:11:56.507116
31471,A00001402,IJ,52195531,471.0,Insurance Payment,2022-07-18 15:41:39.507116
31472,A00001402,EF,12338292,374.0,,2022-07-17 05:04:27.507116
31473,A00001403,ST,50271129,9120.0,Household Payment,2022-07-15 12:55:27.507116
31474,A00001404,IJ,6610733,2121.0,Leasing Payment,2022-07-20 15:57:17.507116
31475,A00001404,UV,64530676,6306.0,Household Payment,2022-07-17 10:44:14.507116
31476,A00001404,CD,76187407,123.0,,2022-07-18 08:03:39.507116
31477,A00001404,WX,45402222,53.0,Insurance Payment,2022-07-22 14:43:45.507116
31478,A00001404,IJ,96404462,483.0,,2022-07-16 09:53:08.507116
31479,A00001405,GH,27032226,2229.0,Household Payment,2022-07-22 06:12:11.507116
31480,A00001405,ST,63219690,158.0,,2022-07-17 21:30:48.507116
31481,A00001406,EF,24323117,2302.0,Household Payment,2022-07-21 06:57:00.507116
31482,A00001406,CD,43622702,458.0,Household Payment,2022-07-19 07:52:24.507116
31483,A00001407,UV,51198023,5227.7,Loan Payment,2022-07-20 03:34:30.507116
31484,A00001407,ST,30396717,14882.0,Household Payment,2022-07-23 21:28:41.507116
31487,A00001410,KL,63791805,3816.0,Household Payment,2022-07-24 03:16:33.507116
31488,A00001411,CD,50814467,5174.0,Household Payment,2022-07-16 12:20:29.507116
31489,A00001412,OP,20603227,936.0,Household Payment,2022-07-23 08:33:07.507116
31490,A00001412,MN,65591120,1773.0,,2022-07-25 00:57:21.507116
31491,A00001412,ST,86234765,1110.0,Insurance Payment,2022-07-17 21:40:08.507116
31492,A00001413,GH,68355953,2016.0,Household Payment,2022-07-25 17:25:05.507116
31493,A00001413,AB,67985760,3477.0,,2022-07-19 16:34:43.507116
31494,A00001413,ST,30746954,620.0,Insurance Payment,2022-07-16 00:56:17.507116
31495,A00001414,AB,31974488,1920.0,Household Payment,2022-07-24 06:34:47.507116
31496,A00001414,MN,8757979,5397.0,,2022-07-23 11:06:42.507116
31497,A00001414,YZ,13936388,1817.0,Insurance Payment,2022-07-17 04:29:35.507116
31500,A00001416,GH,1996410,3688.0,Leasing Payment,2022-07-16 00:10:06.507116
31501,A00001417,QR,84443246,7394.0,Household Payment,2022-07-18 14:55:33.507116
31502,A00001418,OP,96634888,6759.0,Household Payment,2022-07-23 03:54:45.507116
31503,A00001419,QR,61356300,3305.0,Household Payment,2022-07-23 04:42:08.507116
31504,A00001420,QR,22850889,1794.0,Household Payment,2022-07-24 04:20:01.507116
31505,A00001422,UV,24991828,2655.0,Household Payment,2022-07-23 00:33:17.507116
31506,A00001423,WX,64437407,2394.0,Household Payment,2022-07-17 21:50:51.507116
31507,A00001423,IJ,50862812,1213.0,,2022-07-23 05:37:28.507116
31508,A00001424,YZ,45458507,6224.0,Household Payment,2022-07-17 17:02:15.507116
31509,A00001425,MN,22342765,4069.0,Household Payment,2022-07-15 03:08:48.507116
31510,A00001426,GH,15124905,2681.0,Household Payment,2022-07-25 01:00:59.507116
31511,A00001427,AB,54532253,6046.0,Household Payment,2022-07-20 20:42:32.507116
31513,A00001429,EF,8150911,2166.0,Household Payment,2022-07-21 20:54:53.507116
31514,A00001430,CD,90607785,4127.0,Loan Payment,2022-07-16 05:18:33.507116
31515,A00001432,CD,68369197,3267.2,Leasing Payment,2022-07-16 19:23:21.507116
31516,A00001432,IJ,80977028,13590.0,Household Payment,2022-07-21 15:21:13.507116
31518,A00001434,QR,81822454,3214.0,Household Payment,2022-07-18 18:32:34.507116
31519,A00001435,WX,87787443,7949.0,Household Payment,2022-07-25 17:41:18.507116
31520,A00001436,QR,96351390,3104.0,Household Payment,2022-07-25 17:58:48.507116
31521,A00001437,ST,58229595,1753.0,Household Payment,2022-07-19 06:25:37.507116
31522,A00001437,OP,22823983,314.0,,2022-07-21 15:01:45.507116
31523,A00001437,AB,52723318,65.0,Insurance Payment,2022-07-17 16:13:44.507116
31524,A00001437,GH,27458155,29.0,,2022-07-17 21:26:05.507116
31525,A00001439,MN,79379254,2122.0,Household Payment,2022-07-22 21:28:53.507116
31526,A00001440,ST,85377597,56.0,Household Payment,2022-07-20 09:25:59.507116
31527,A00001440,IJ,63291668,2020.0,,2022-07-22 23:24:45.507116
31528,A00001440,IJ,66044574,56.0,Insurance Payment,2022-07-19 14:46:50.507116
31529,A00001441,IJ,27838117,2425.0,Household Payment,2022-07-25 13:16:13.507116
31530,A00001442,QR,70648139,5950.0,Household Payment,2022-07-19 16:33:18.507116
31531,A00001443,UV,43636268,7505.0,Household Payment,2022-07-19 10:25:21.507116
31532,A00001444,YZ,56467163,2024.0,Household Payment,2022-07-18 04:19:16.507116
31533,A00001445,YZ,18387353,1361.0,Household Payment,2022-07-25 06:25:41.507116
31534,A00001445,AB,68283045,668.0,,2022-07-15 08:47:27.507116
31535,A00001445,EF,22041118,1075.0,Insurance Payment,2022-07-24 10:36:29.507116
31536,A00001445,IJ,82043331,1420.0,,2022-07-21 08:58:53.507116
31537,A00001446,GH,83373719,4877.0,Household Payment,2022-07-22 03:52:53.507116
31538,A00001447,YZ,1155138,2084.7,Loan Payment,2022-07-22 08:34:31.507116
31539,A00001447,OP,54932880,8210.0,Household Payment,2022-07-20 01:11:32.507116
31540,A00001448,CD,82941960,7156.0,Loan Payment,2022-07-24 11:53:16.507116
31541,A00001449,KL,82136630,2820.0,Household Payment,2022-07-16 15:39:24.507116
31542,A00001449,UV,17508918,320.0,,2022-07-23 10:45:46.507116
31543,A00001450,UV,804383,3103.0,Household Payment,2022-07-19 18:19:08.507116
31544,A00001451,UV,44489443,3734.0,Household Payment,2022-07-17 15:17:35.507116
31545,A00001453,OP,2968991,1250.8,Leasing Payment,2022-07-23 14:25:17.507116
31546,A00001453,ST,62248831,6820.0,Household Payment,2022-07-19 00:23:08.507116
31547,A00001456,CD,25505447,1250.8,Leasing Payment,2022-07-19 22:02:57.507116
31553,A00001458,ST,80573415,3259.0,Household Payment,2022-07-19 18:35:36.507116
31554,A00001459,EF,28272974,1542.0,Household Payment,2022-07-24 07:57:30.507116
31555,A00001459,OP,25038093,582.0,,2022-07-20 01:32:45.507116
31556,A00001460,UV,8283299,3417.0,Household Payment,2022-07-21 11:28:15.507116
31557,A00001461,MN,76424008,4217.1,Leasing Payment,2022-07-24 11:28:53.507116
31558,A00001461,EF,52034497,8705.0,Household Payment,2022-07-18 18:20:50.507116
31560,A00001463,QR,31343501,719.0,Household Payment,2022-07-19 09:21:16.507116
31561,A00001463,YZ,71522283,1505.0,,2022-07-20 13:06:52.507116
31562,A00001465,WX,32052809,1904.0,Household Payment,2022-07-22 06:34:53.507116
31563,A00001465,CD,77944719,218.0,,2022-07-17 23:31:39.507116
31564,A00001466,ST,82133537,10056.0,Household Payment,2022-07-24 12:48:29.507116
31565,A00001467,QR,10475975,6814.0,Household Payment,2022-07-24 14:54:52.507116
31566,A00001468,AB,25955593,439.0,Household Payment,2022-07-22 04:49:37.507116
31567,A00001468,IJ,53378862,1710.0,,2022-07-23 10:32:23.507116
31568,A00001469,EF,97405832,3574.0,Household Payment,2022-07-24 21:17:18.507116
31569,A00001470,AB,72926729,4060.0,Household Payment,2022-07-25 23:45:36.507116
31570,A00001471,CD,85543155,7823.0,Household Payment,2022-07-18 16:53:06.507116
31571,A00001471,YZ,17326855,12.0,,2022-07-20 09:28:27.507116
31572,A00001471,MN,59438282,176.0,Insurance Payment,2022-07-25 02:56:27.507116
31573,A00001472,MN,39937996,3527.0,Household Payment,2022-07-24 02:32:40.507116
31574,A00001472,OP,3332001,2375.0,,2022-07-25 14:16:11.507116
31575,A00001473,QR,28500956,1984.0,Household Payment,2022-07-15 06:24:51.507116
31576,A00001474,IJ,16386759,2695.0,Household Payment,2022-07-16 12:01:54.507116
31577,A00001476,YZ,33632028,3467.0,Household Payment,2022-07-19 08:32:51.507116
31578,A00001477,OP,39149236,2100.0,Household Payment,2022-07-18 19:08:52.507116
31579,A00001478,KL,82071739,11931.0,Household Payment,2022-07-17 05:48:18.507116
